source_id,source_type,source_url,date,candidate_relation,evidence_text,trigger_phrase,extraction_method,num_entities_in_sentence,entity_a,entity_b
2291,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926004834/tm263328d1_8k.htm,Jan-26,CO_OCCURS_WITH,"Description 10.1 Cooperation Agreement, dated January 16, 2026, by and among NN, Inc., Legion Partners Asset Management, LLC, and the other persons and entities listed therein.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Legion Partners Asset Management,"NN, Inc."
2291,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926004834/tm263328d1_8k.htm,Jan-26,CO_OCCURS_WITH,"Description 10.1 Cooperation Agreement, dated January 16, 2026, by and among NN, Inc., Legion Partners Asset Management, LLC, and the other persons and entities listed therein.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,LLC,"NN, Inc."
2291,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926004834/tm263328d1_8k.htm,Jan-26,CO_OCCURS_WITH,"Description 10.1 Cooperation Agreement, dated January 16, 2026, by and among NN, Inc., Legion Partners Asset Management, LLC, and the other persons and entities listed therein.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,LLC,Legion Partners Asset Management
2291,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926004834/tm263328d1_8k.htm,Jan-26,CO_OCCURS_WITH,"On January 16, 2026, NN, Inc., a Delaware corporation (the “ Company ”), entered into a cooperation agreement (the “ Cooperation Agreement ”) with Legion Partners Asset Management, LLC and certain of its affiliates (collectively, the “ Legion Parties ”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Legion Partners Asset Management,"NN, Inc."
2291,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926004834/tm263328d1_8k.htm,Jan-26,CO_OCCURS_WITH,"On January 16, 2026, NN, Inc., a Delaware corporation (the “ Company ”), entered into a cooperation agreement (the “ Cooperation Agreement ”) with Legion Partners Asset Management, LLC and certain of its affiliates (collectively, the “ Legion Parties ”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,LLC,"NN, Inc."
2291,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926004834/tm263328d1_8k.htm,Jan-26,CO_OCCURS_WITH,"On January 16, 2026, NN, Inc., a Delaware corporation (the “ Company ”), entered into a cooperation agreement (the “ Cooperation Agreement ”) with Legion Partners Asset Management, LLC and certain of its affiliates (collectively, the “ Legion Parties ”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,"NN, Inc.",the “ Legion Parties
2291,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926004834/tm263328d1_8k.htm,Jan-26,CO_OCCURS_WITH,"On January 16, 2026, NN, Inc., a Delaware corporation (the “ Company ”), entered into a cooperation agreement (the “ Cooperation Agreement ”) with Legion Partners Asset Management, LLC and certain of its affiliates (collectively, the “ Legion Parties ”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,LLC,Legion Partners Asset Management
2291,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926004834/tm263328d1_8k.htm,Jan-26,CO_OCCURS_WITH,"On January 16, 2026, NN, Inc., a Delaware corporation (the “ Company ”), entered into a cooperation agreement (the “ Cooperation Agreement ”) with Legion Partners Asset Management, LLC and certain of its affiliates (collectively, the “ Legion Parties ”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Legion Partners Asset Management,the “ Legion Parties
2291,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926004834/tm263328d1_8k.htm,Jan-26,CO_OCCURS_WITH,"On January 16, 2026, NN, Inc., a Delaware corporation (the “ Company ”), entered into a cooperation agreement (the “ Cooperation Agreement ”) with Legion Partners Asset Management, LLC and certain of its affiliates (collectively, the “ Legion Parties ”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,LLC,the “ Legion Parties
2292,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926008723/tm264468d1_8k.htm,Jan-26,CO_OCCURS_WITH,"1 to Term Loan Credit Agreement (the “Amendment”), which amended the Term Loan Credit Agreement (as amended, restated, supplemented or otherwise modified from time to time, the “Term Loan Credit Agreement”), dated as of April 16, 2025, by and among the Company, the lenders from time to time party thereto (collectively, the “Lenders”) and Alter Domus (US) LLC, as administrative agent for the Lenders The Term Loan Credit Agreement provides for (i) a $118.0 million term loan that was funded in full in April 2025 and (ii) $10.0 million of delayed draw term loan commitments (the “Delayed Draw Term Loans”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Term Loan Credit Agreement,the Term Loan Credit Agreement
2292,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926008723/tm264468d1_8k.htm,Jan-26,CO_OCCURS_WITH,"1 to Term Loan Credit Agreement (the “Amendment”), which amended the Term Loan Credit Agreement (as amended, restated, supplemented or otherwise modified from time to time, the “Term Loan Credit Agreement”), dated as of April 16, 2025, by and among the Company, the lenders from time to time party thereto (collectively, the “Lenders”) and Alter Domus (US) LLC, as administrative agent for the Lenders The Term Loan Credit Agreement provides for (i) a $118.0 million term loan that was funded in full in April 2025 and (ii) $10.0 million of delayed draw term loan commitments (the “Delayed Draw Term Loans”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,LLC,Term Loan Credit Agreement
2292,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926008723/tm264468d1_8k.htm,Jan-26,CO_OCCURS_WITH,"1 to Term Loan Credit Agreement (the “Amendment”), which amended the Term Loan Credit Agreement (as amended, restated, supplemented or otherwise modified from time to time, the “Term Loan Credit Agreement”), dated as of April 16, 2025, by and among the Company, the lenders from time to time party thereto (collectively, the “Lenders”) and Alter Domus (US) LLC, as administrative agent for the Lenders The Term Loan Credit Agreement provides for (i) a $118.0 million term loan that was funded in full in April 2025 and (ii) $10.0 million of delayed draw term loan commitments (the “Delayed Draw Term Loans”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Term Loan Credit Agreement,the Lenders The Term Loan Credit Agreement
2292,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926008723/tm264468d1_8k.htm,Jan-26,CO_OCCURS_WITH,"1 to Term Loan Credit Agreement (the “Amendment”), which amended the Term Loan Credit Agreement (as amended, restated, supplemented or otherwise modified from time to time, the “Term Loan Credit Agreement”), dated as of April 16, 2025, by and among the Company, the lenders from time to time party thereto (collectively, the “Lenders”) and Alter Domus (US) LLC, as administrative agent for the Lenders The Term Loan Credit Agreement provides for (i) a $118.0 million term loan that was funded in full in April 2025 and (ii) $10.0 million of delayed draw term loan commitments (the “Delayed Draw Term Loans”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,LLC,the Term Loan Credit Agreement
2292,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926008723/tm264468d1_8k.htm,Jan-26,CO_OCCURS_WITH,"1 to Term Loan Credit Agreement (the “Amendment”), which amended the Term Loan Credit Agreement (as amended, restated, supplemented or otherwise modified from time to time, the “Term Loan Credit Agreement”), dated as of April 16, 2025, by and among the Company, the lenders from time to time party thereto (collectively, the “Lenders”) and Alter Domus (US) LLC, as administrative agent for the Lenders The Term Loan Credit Agreement provides for (i) a $118.0 million term loan that was funded in full in April 2025 and (ii) $10.0 million of delayed draw term loan commitments (the “Delayed Draw Term Loans”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,the Lenders The Term Loan Credit Agreement,the Term Loan Credit Agreement
2292,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926008723/tm264468d1_8k.htm,Jan-26,CO_OCCURS_WITH,"1 to Term Loan Credit Agreement (the “Amendment”), which amended the Term Loan Credit Agreement (as amended, restated, supplemented or otherwise modified from time to time, the “Term Loan Credit Agreement”), dated as of April 16, 2025, by and among the Company, the lenders from time to time party thereto (collectively, the “Lenders”) and Alter Domus (US) LLC, as administrative agent for the Lenders The Term Loan Credit Agreement provides for (i) a $118.0 million term loan that was funded in full in April 2025 and (ii) $10.0 million of delayed draw term loan commitments (the “Delayed Draw Term Loans”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,LLC,the Lenders The Term Loan Credit Agreement
2292,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926008723/tm264468d1_8k.htm,Jan-26,CO_OCCURS_WITH,"1 to Term Loan Credit Agreement, dated January 29, 2026, among NN, Inc.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,"NN, Inc.",Term Loan Credit Agreement
2292,SEC,https://www.sec.gov/Archives/edgar/data/918541/000110465926008723/tm264468d1_8k.htm,Jan-26,CO_OCCURS_WITH,"The ability of the Company to draw on the Delayed Draw Term Loans pursuant to the Term Loan Credit Agreement is subject to the Company satisfying certain conditions, including the DDTL Equity Raise (as defined in the Term Loan Credit Agreement).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,the DDTL Equity Raise,the Term Loan Credit Agreement
2296,SEC,https://www.sec.gov/Archives/edgar/data/918541/000091854125000153/nnbr-20251103.htm,Nov-25,CO_OCCURS_WITH,"The Company posted an investor presentation on the ""Investor Relations"" page of the Company's website at https://investors.nninc.com/, which will be presented at the Conference, may be used with investors from time to time, and is included as Exhibit 99.1 to this Current Report.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Conference,"the ""Investor Relations"
2305,PUBMED,https://pubmed.ncbi.nlm.nih.gov/33733549/,Jul-21,CO_OCCURS_WITH,"After a change in IRS policy in 2015 due to widespread resistance of Phlebotomus argentipes to DDT, IRS with DDT was replaced with alpha-cypermethrin IRS in 2016.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,DDT,IRS
2305,PUBMED,https://pubmed.ncbi.nlm.nih.gov/33733549/,Jul-21,CO_OCCURS_WITH,"In the WHO tube tests, the phenotypic susceptibility of F1, 2-day old, non-blood fed females were determined against filter papers impregnated with DDT 4%, malathion 5%, pirimiphos-methyl 0.25%, alpha-cypermethrin 0.05%, deltamethrin 0.05%, lambda-cyhalothrin 0.05%, permethrin 0.75%, bendiocarb 0.1% and propoxur 0.1%, which were sourced from Universiti Sains Malaysia.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,DDT,World Health Organization
2305,PUBMED,https://pubmed.ncbi.nlm.nih.gov/33733549/,Jul-21,CO_OCCURS_WITH,"In the WHO tube tests, the phenotypic susceptibility of F1, 2-day old, non-blood fed females were determined against filter papers impregnated with DDT 4%, malathion 5%, pirimiphos-methyl 0.25%, alpha-cypermethrin 0.05%, deltamethrin 0.05%, lambda-cyhalothrin 0.05%, permethrin 0.75%, bendiocarb 0.1% and propoxur 0.1%, which were sourced from Universiti Sains Malaysia.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Universiti,World Health Organization
2305,PUBMED,https://pubmed.ncbi.nlm.nih.gov/33733549/,Jul-21,CO_OCCURS_WITH,"In the WHO tube tests, the phenotypic susceptibility of F1, 2-day old, non-blood fed females were determined against filter papers impregnated with DDT 4%, malathion 5%, pirimiphos-methyl 0.25%, alpha-cypermethrin 0.05%, deltamethrin 0.05%, lambda-cyhalothrin 0.05%, permethrin 0.75%, bendiocarb 0.1% and propoxur 0.1%, which were sourced from Universiti Sains Malaysia.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,DDT,Universiti
2305,PUBMED,https://pubmed.ncbi.nlm.nih.gov/33733549/,Jul-21,CO_OCCURS_WITH,Phlebotomus argentipes continues to be highly resistant to DDT with no reversal of resistance after DDT's withdrawal from IRS.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,DDT,IRS
2307,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39043326/,Jul-24,CO_OCCURS_WITH,"Infection of macrophages with MVK OE parasites showed an increase in the level of anti-inflammatory cytokine: IL-10 while infection with MVK KD parasites exhibited an increase in the level of pro-inflammatory cytokines: TNF-α, IL-12, and IFN-γ.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,MVK KD,MVK OE
2307,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39043326/,Jul-24,CO_OCCURS_WITH,"Infection of macrophages with MVK OE parasites showed an increase in the level of anti-inflammatory cytokine: IL-10 while infection with MVK KD parasites exhibited an increase in the level of pro-inflammatory cytokines: TNF-α, IL-12, and IFN-γ.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,MVK OE,TNF
2307,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39043326/,Jul-24,CO_OCCURS_WITH,"Infection of macrophages with MVK OE parasites showed an increase in the level of anti-inflammatory cytokine: IL-10 while infection with MVK KD parasites exhibited an increase in the level of pro-inflammatory cytokines: TNF-α, IL-12, and IFN-γ.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,IFN,MVK OE
2307,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39043326/,Jul-24,CO_OCCURS_WITH,"Infection of macrophages with MVK OE parasites showed an increase in the level of anti-inflammatory cytokine: IL-10 while infection with MVK KD parasites exhibited an increase in the level of pro-inflammatory cytokines: TNF-α, IL-12, and IFN-γ.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,MVK KD,TNF
2307,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39043326/,Jul-24,CO_OCCURS_WITH,"Infection of macrophages with MVK OE parasites showed an increase in the level of anti-inflammatory cytokine: IL-10 while infection with MVK KD parasites exhibited an increase in the level of pro-inflammatory cytokines: TNF-α, IL-12, and IFN-γ.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,IFN,MVK KD
2307,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39043326/,Jul-24,CO_OCCURS_WITH,"Infection of macrophages with MVK OE parasites showed an increase in the level of anti-inflammatory cytokine: IL-10 while infection with MVK KD parasites exhibited an increase in the level of pro-inflammatory cytokines: TNF-α, IL-12, and IFN-γ.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,IFN,TNF
2307,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39043326/,Jul-24,CO_OCCURS_WITH,"Peritoneal exudate cells (PEC)-derived macrophages from BALB/c mice were infected with wild type (WT), MVK over expressing (MVK OE) and knockdown (KD) parasites and MVK OE parasites were found to be more infective than WT and MVK KD parasites.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,BALB/,MVK
2307,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39043326/,Jul-24,CO_OCCURS_WITH,"Peritoneal exudate cells (PEC)-derived macrophages from BALB/c mice were infected with wild type (WT), MVK over expressing (MVK OE) and knockdown (KD) parasites and MVK OE parasites were found to be more infective than WT and MVK KD parasites.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,BALB/,MVK KD
2307,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39043326/,Jul-24,CO_OCCURS_WITH,"Peritoneal exudate cells (PEC)-derived macrophages from BALB/c mice were infected with wild type (WT), MVK over expressing (MVK OE) and knockdown (KD) parasites and MVK OE parasites were found to be more infective than WT and MVK KD parasites.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,MVK,MVK KD
2307,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39043326/,Jul-24,CO_OCCURS_WITH,"Post 24 h infection of the macrophages with mutant strains, the levels of different cytokines (TNF-α, IL-12, IL-10 and IFN-γ) were measured.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,IFN,TNF
2310,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38272324/,Mar-24,CO_OCCURS_WITH,"Additionally, the ROS mediated upregulation in the expression of LdSAT, LdCS, LdTryS and LdcTXNPx proteins reveals an essential cross talk between SAT and proteins of thiol metabolism in combating oxidative stress and maintaining redox homeostasis.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,ROS,SAT
2310,PUBMED,https://pubmed.ncbi.nlm.nih.gov/38272324/,Mar-24,CO_OCCURS_WITH,"In LdSAT-OE promastigotes, antioxidant enzyme activities like APx and SOD were upregulated, intracellular reactive oxygen species were reduced with a corresponding increase in thiol level, emphasizing SAT's role in stress tolerance and enhanced infectivity.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,SAT,SOD
2316,PUBMED,https://pubmed.ncbi.nlm.nih.gov/35980291/,Sep-22,CO_OCCURS_WITH,"Moreover, the results of in vitro and ex vivo studies assisted in determining the mechanistic insights associated with the ALA of QTNE.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,ALA,QTNE
2317,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39023122/,Sep-24,CO_OCCURS_WITH,"A systematic search was performed on PubMed, ScienceDirect, Embase, Scopus, and Google Scholar, covering articles from inception up to June 2023, without language restrictions, to identify relevant studies documenting ocular toxicity following miltefosine treatment for leishmaniasis.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,PubMed,ScienceDirect
2317,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39023122/,Sep-24,CO_OCCURS_WITH,"A systematic search was performed on PubMed, ScienceDirect, Embase, Scopus, and Google Scholar, covering articles from inception up to June 2023, without language restrictions, to identify relevant studies documenting ocular toxicity following miltefosine treatment for leishmaniasis.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,PubMed,Scopus
2317,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39023122/,Sep-24,CO_OCCURS_WITH,"A systematic search was performed on PubMed, ScienceDirect, Embase, Scopus, and Google Scholar, covering articles from inception up to June 2023, without language restrictions, to identify relevant studies documenting ocular toxicity following miltefosine treatment for leishmaniasis.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,GILEAD SCIENCES,PubMed
2317,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39023122/,Sep-24,CO_OCCURS_WITH,"A systematic search was performed on PubMed, ScienceDirect, Embase, Scopus, and Google Scholar, covering articles from inception up to June 2023, without language restrictions, to identify relevant studies documenting ocular toxicity following miltefosine treatment for leishmaniasis.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,ScienceDirect,Scopus
2317,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39023122/,Sep-24,CO_OCCURS_WITH,"A systematic search was performed on PubMed, ScienceDirect, Embase, Scopus, and Google Scholar, covering articles from inception up to June 2023, without language restrictions, to identify relevant studies documenting ocular toxicity following miltefosine treatment for leishmaniasis.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,GILEAD SCIENCES,ScienceDirect
2317,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39023122/,Sep-24,CO_OCCURS_WITH,"A systematic search was performed on PubMed, ScienceDirect, Embase, Scopus, and Google Scholar, covering articles from inception up to June 2023, without language restrictions, to identify relevant studies documenting ocular toxicity following miltefosine treatment for leishmaniasis.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,GILEAD SCIENCES,Scopus
2684,PUBMED,https://pubmed.ncbi.nlm.nih.gov/31650848/,Sep-21,CO_OCCURS_WITH,"In the present contribution, we demonstrate that bacitracin is a non-competitive α = 1 and α < 1 inhibitor of porcine kidney APN and APA, respectively, with Ki values in the micromolar range.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,APA,APN
2687,PUBMED,https://pubmed.ncbi.nlm.nih.gov/30052825/,Jan-19,CO_OCCURS_WITH,Screened patients had an ICM implanted and were included if AFB was between 1% and 70% after 4 weeks of recording.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,AFB,ICM
2688,PUBMED,https://pubmed.ncbi.nlm.nih.gov/30692558/,Jan-19,CO_OCCURS_WITH,"In this randomized, parallel groups, active moxifloxacin- and placebo-controlled study, prolongation of the QT/QTc interval following treatment with DHA-PQP in fasted and fed condition and A-L in fed state was investigated in healthy subjects (n = 287; Clinicaltrials.gov: NCT01103830).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,DHA-PQP,fed
2689,PUBMED,https://pubmed.ncbi.nlm.nih.gov/30696921/,Jan-19,CO_OCCURS_WITH,"We assessed QTc prolongation with four ACTs, using high quality ECG recording and measurement techniques, during the first episode of malaria in 2,091 African patients enrolled in the WANECAM study which also monitored clinical safety.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,ECG,WANECAM
2695,PUBMED,https://pubmed.ncbi.nlm.nih.gov/31560378/,Dec-19,CO_OCCURS_WITH,"Global, Regional, and National Cancer Incidence, Mortality, Years of Life Lost, Years Lived With Disability, and Disability-Adjusted Life-Years for 29 Cancer Groups, 1990 to 2017: A Systematic Analysis for the Global Burden of Disease Study.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Disability-Adjusted Life-Years,"National Cancer Incidence, Mortality"
2695,PUBMED,https://pubmed.ncbi.nlm.nih.gov/31560378/,Dec-19,CO_OCCURS_WITH,"Global, Regional, and National Cancer Incidence, Mortality, Years of Life Lost, Years Lived With Disability, and Disability-Adjusted Life-Years for 29 Cancer Groups, 1990 to 2017: A Systematic Analysis for the Global Burden of Disease Study.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,A Systematic Analysis,"National Cancer Incidence, Mortality"
2695,PUBMED,https://pubmed.ncbi.nlm.nih.gov/31560378/,Dec-19,CO_OCCURS_WITH,"Global, Regional, and National Cancer Incidence, Mortality, Years of Life Lost, Years Lived With Disability, and Disability-Adjusted Life-Years for 29 Cancer Groups, 1990 to 2017: A Systematic Analysis for the Global Burden of Disease Study.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,A Systematic Analysis,Disability-Adjusted Life-Years
2697,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39645377/,Dec-24,CO_OCCURS_WITH,Life expectancy and HALE are likewise projected to be 0·4-0·5 years higher in 2050 under the improved adult BMI and FPG and improved smoking scenarios compared with the reference scenario.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,BMI,HALE
2697,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39645377/,Dec-24,CO_OCCURS_WITH,Life expectancy and HALE are likewise projected to be 0·4-0·5 years higher in 2050 under the improved adult BMI and FPG and improved smoking scenarios compared with the reference scenario.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,FPG,HALE
2697,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39645377/,Dec-24,CO_OCCURS_WITH,Life expectancy and HALE are likewise projected to be 0·4-0·5 years higher in 2050 under the improved adult BMI and FPG and improved smoking scenarios compared with the reference scenario.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,BMI,FPG
2697,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39645377/,Dec-24,CO_OCCURS_WITH,"There would also be 1·4 million (0·7-2·2) fewer deaths over the 28-year forecasted period with improved adult BMI and FPG, 2·1 million (1·3-2·9) fewer deaths with improved exposure to smoking, and 1·2 million (0·9-1·5) fewer deaths with lower rates of drug use deaths.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,BMI,FPG
2697,PUBMED,https://pubmed.ncbi.nlm.nih.gov/39645377/,Dec-24,CO_OCCURS_WITH,"Through the integration of new data sources, the refinement of methodologies, and the inclusion of additional causes, we have improved our previous forecasting efforts within the scope of the Global Burden of Diseases, Injuries, and Risk Factors Study (GBD) to produce forecasts at the state and national levels for the USA under various possible scenarios.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,GBD,Risk Factors Study
2700,PUBMED,https://pubmed.ncbi.nlm.nih.gov/40557398/,Jun-24,CO_OCCURS_WITH,"A comprehensive literature search was conducted on PubMed, Google Scholar, and the Cochrane Library without date limitations using keywords: mitomycin, ophthalmic, and surgery.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,GILEAD SCIENCES,PubMed
2702,PUBMED,https://pubmed.ncbi.nlm.nih.gov/41785894/,Mar-26,CO_OCCURS_WITH,"As part of the Global Burden of Diseases, Injuries, and Risk Factors Study (GBD) 2023, we provided an updated comprehensive assessment of the epidemiological trends, disease burden, and risk factors associated with breast cancer globally, regionally, and nationally from 1990 to 2023.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,GBD,Risk Factors Study
2712,PUBMED,https://pubmed.ncbi.nlm.nih.gov/41015051/,Oct-25,CO_OCCURS_WITH,Progress towards the UN Sustainable Development Goal (SDG) target 3.4 aim to reduce non-communicable disease mortality by a third between 2015 and 2030 was estimated for cancer.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,SDG,the UN Sustainable Development Goal
2713,PUBMED,https://pubmed.ncbi.nlm.nih.gov/30987725/,Apr-19,CO_OCCURS_WITH,"A total of 29 disulfides, Cys18-Cys31, Cys32-Cys45, Cys35-Cys53, Cys56-Cys71, Cys74-Cys88, Cys78-Cys-96, Cys98-Cys104, Cys112-Cys121, Cys115-Cys139, Cys-142-Cys157, Cys163-Cys178 in TNFR portion and Cys240-Cys240, Cys246-Cys246, Cys249-Cys249, Cys281-Cys341, Cys387-Cys445 in IgG1 Fc domain, were completely assigned with the demonstration of the same disulfide linkages between the Enbrel® and TuNEX® products.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Cys249-Cys249,Cys98-Cys104
2713,PUBMED,https://pubmed.ncbi.nlm.nih.gov/30987725/,Apr-19,CO_OCCURS_WITH,Complete mapping of disulfide linkages for etanercept products by multi-enzyme digestion coupled with LC-MS/MS using multi-fragmentations including CID and ETD.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,CID,LC-MS/MS
2713,PUBMED,https://pubmed.ncbi.nlm.nih.gov/30987725/,Apr-19,CO_OCCURS_WITH,Complete mapping of disulfide linkages for etanercept products by multi-enzyme digestion coupled with LC-MS/MS using multi-fragmentations including CID and ETD.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,ETD,LC-MS/MS
2713,PUBMED,https://pubmed.ncbi.nlm.nih.gov/30987725/,Apr-19,CO_OCCURS_WITH,Complete mapping of disulfide linkages for etanercept products by multi-enzyme digestion coupled with LC-MS/MS using multi-fragmentations including CID and ETD.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,CID,ETD
2713,PUBMED,https://pubmed.ncbi.nlm.nih.gov/30987725/,Apr-19,CO_OCCURS_WITH,"The disulfide linkages of two etanercept products, Enbrel® (innovator drug) and TuNEX®, were characterized and compared using a multi-fragmentation approach consisting of electron transfer dissociation (ETD) and collision induced dissociation (CID) in combination with multi-enzyme digestion protocols (from Lys-C, trypsin, Glu-C, and PNGase F).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,ETD,Lys-C
2715,PUBMED,https://pubmed.ncbi.nlm.nih.gov/32911927/,Oct-20,CO_OCCURS_WITH,"These data altogether implicated the potentials of CRISPR-Cas13d for gene regulation, glycoengineering, and cell engineering of CHO cells.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,CHO,CRISPR-Cas13d
2716,PUBMED,https://pubmed.ncbi.nlm.nih.gov/25840083/,Apr-15,CO_OCCURS_WITH,A systematic review of the literature using PubMed and Cochrane databases was conducted to identify EES in pediatric surgery published between 1 June 1993 and 30 June 2013.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,EES,PubMed
2753,PUBMED,https://pubmed.ncbi.nlm.nih.gov/36527279/,Mar-23,CO_OCCURS_WITH,Elucidating the Reaction Pathways of Veratrylglycero-β-Guaiacyl Ether Degradation over Metal-Free Solid Acid Catalyst with Hydrogen.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Hydrogen,Metal-Free Solid Acid Catalyst
2754,PUBMED,https://pubmed.ncbi.nlm.nih.gov/36705550/,Mar-23,CO_OCCURS_WITH,Department of Energy (DOE) Office of Science and National Institutes of Health (NIH) had a number of meetings that lead to the conclusion that innovations in the Nation's health care could be realized by more directed interactions between NIH and DOE.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Nation,Office of Science and National Institutes of Health
